game_date,game_status_text,points_home,points_away,home_team_wins,city_home,nickname_home,city_away,nickname_away
2018-04-05,Final,117,95,1,Utah,Jazz,Los Angeles,Clippers
2018-01-20,Final,125,113,1,Utah,Jazz,Los Angeles,Clippers
2017-04-28,Final,93,98,0,Utah,Jazz,Los Angeles,Clippers
2017-04-23,Final,105,98,1,Utah,Jazz,Los Angeles,Clippers
2017-04-21,Final,106,111,0,Utah,Jazz,Los Angeles,Clippers
2017-03-13,Final,114,108,1,Utah,Jazz,Los Angeles,Clippers
2017-02-13,Final,72,88,0,Utah,Jazz,Los Angeles,Clippers
2016-10-17,Final,104,78,1,Utah,Jazz,Los Angeles,Clippers
2016-04-08,Final,99,102,0,Utah,Jazz,Los Angeles,Clippers
2015-12-26,Final,104,109,0,Utah,Jazz,Los Angeles,Clippers
2015-01-28,Final,89,94,0,Utah,Jazz,Los Angeles,Clippers
2014-11-29,Final,96,112,0,Utah,Jazz,Los Angeles,Clippers
2014-10-13,Final,102,89,1,Utah,Jazz,Los Angeles,Clippers
2020-01-22,Final,102,95,1,Atlanta,Hawks,Los Angeles,Clippers
2013-12-04,Final,107,97,1,Atlanta,Hawks,Los Angeles,Clippers
2012-11-24,Final,104,93,1,Atlanta,Hawks,Los Angeles,Clippers
2012-04-24,Final,109,102,1,Atlanta,Hawks,Los Angeles,Clippers
2011-02-04,Final,101,100,1,Atlanta,Hawks,Los Angeles,Clippers
2010-02-03,Final,103,97,1,Atlanta,Hawks,Los Angeles,Clippers
2009-02-07,Final,97,121,0,Atlanta,Hawks,Los Angeles,Clippers
2008-03-14,Final,117,93,1,Atlanta,Hawks,Los Angeles,Clippers
2007-01-06,Final,86,74,1,Atlanta,Hawks,Los Angeles,Clippers
2005-11-10,Final,95,102,0,Atlanta,Hawks,Los Angeles,Clippers
2005-04-03,Final,91,111,0,Atlanta,Hawks,Los Angeles,Clippers
2004-02-02,Final,95,101,0,Atlanta,Hawks,Los Angeles,Clippers
2018-11-19,Final,119,127,0,Atlanta,Hawks,Los Angeles,Clippers
2017-11-22,Final,103,116,0,Atlanta,Hawks,Los Angeles,Clippers
2017-01-23,Final,105,115,0,Atlanta,Hawks,Los Angeles,Clippers
2016-01-27,Final,83,85,0,Atlanta,Hawks,Los Angeles,Clippers
2014-12-23,Final,107,104,1,Atlanta,Hawks,Los Angeles,Clippers
2013-12-12,Final,102,93,1,Brooklyn,Nets,Los Angeles,Clippers
2012-11-23,Final,86,76,1,Brooklyn,Nets,Los Angeles,Clippers
2012-03-07,Final,101,100,1,Brooklyn,Nets,Los Angeles,Clippers
2011-03-11,Final,102,98,1,Brooklyn,Nets,Los Angeles,Clippers
2010-01-27,Final,103,87,1,Brooklyn,Nets,Los Angeles,Clippers
2008-11-22,Final,112,95,1,Brooklyn,Nets,Los Angeles,Clippers
2007-12-11,Final,82,91,0,Brooklyn,Nets,Los Angeles,Clippers
2007-03-18,Final,101,95,1,Brooklyn,Nets,Los Angeles,Clippers
2005-12-20,Final,99,85,1,Brooklyn,Nets,Los Angeles,Clippers
2005-03-30,Final,95,78,1,Brooklyn,Nets,Los Angeles,Clippers
2004-01-06,Final,92,75,1,Brooklyn,Nets,Los Angeles,Clippers
2018-11-17,Final,119,127,0,Brooklyn,Nets,Los Angeles,Clippers
2018-02-12,Final,101,114,0,Brooklyn,Nets,Los Angeles,Clippers
2016-11-29,Final,127,122,1,Brooklyn,Nets,Los Angeles,Clippers
2015-12-12,Final,100,105,0,Brooklyn,Nets,Los Angeles,Clippers
2015-02-02,Final,102,100,1,Brooklyn,Nets,Los Angeles,Clippers
2014-01-20,Final,103,112,0,Detroit,Pistons,Los Angeles,Clippers
2012-12-17,Final,76,88,0,Detroit,Pistons,Los Angeles,Clippers
2010-12-17,Final,88,109,0,Detroit,Pistons,Los Angeles,Clippers
2009-11-27,Final,96,104,0,Detroit,Pistons,Los Angeles,Clippers
2009-03-20,Final,108,90,1,Detroit,Pistons,Los Angeles,Clippers
2007-11-09,Final,103,79,1,Detroit,Pistons,Los Angeles,Clippers
2007-02-12,Final,92,74,1,Detroit,Pistons,Los Angeles,Clippers
2006-02-08,Final,97,87,1,Detroit,Pistons,Los Angeles,Clippers
2005-04-01,Final,97,84,1,Detroit,Pistons,Los Angeles,Clippers
2004-03-31,Final,108,99,1,Detroit,Pistons,Los Angeles,Clippers
2019-02-02,Final,101,111,0,Detroit,Pistons,Los Angeles,Clippers
2018-02-09,Final,95,108,0,Detroit,Pistons,Los Angeles,Clippers
2016-11-25,Final,108,97,1,Detroit,Pistons,Los Angeles,Clippers
2015-12-14,Final,103,105,0,Detroit,Pistons,Los Angeles,Clippers
2014-11-26,Final,98,104,0,Detroit,Pistons,Los Angeles,Clippers
2019-12-14,Final,109,106,1,Chicago,Bulls,Los Angeles,Clippers
2014-01-24,Final,95,112,0,Chicago,Bulls,Los Angeles,Clippers
2012-12-11,Final,89,94,0,Chicago,Bulls,Los Angeles,Clippers
2010-12-18,Final,99,100,0,Chicago,Bulls,Los Angeles,Clippers
2010-02-02,Final,82,90,0,Chicago,Bulls,Los Angeles,Clippers
2008-12-17,Final,115,109,1,Chicago,Bulls,Los Angeles,Clippers
2007-11-06,Final,91,97,0,Chicago,Bulls,Los Angeles,Clippers
2007-03-20,Final,89,103,0,Chicago,Bulls,Los Angeles,Clippers
2006-03-10,Final,96,107,0,Chicago,Bulls,Los Angeles,Clippers
2004-11-13,Final,96,97,0,Chicago,Bulls,Los Angeles,Clippers
2004-04-02,Final,114,110,1,Chicago,Bulls,Los Angeles,Clippers
2019-01-25,Final,101,106,0,Chicago,Bulls,Los Angeles,Clippers
2018-03-13,Final,106,112,0,Chicago,Bulls,Los Angeles,Clippers
2017-03-04,Final,91,101,0,Chicago,Bulls,Los Angeles,Clippers
2015-12-10,Final,83,80,1,Chicago,Bulls,Los Angeles,Clippers
2015-03-01,Final,86,96,0,Chicago,Bulls,Los Angeles,Clippers
2020-12-13,Final,131,106,1,Los Angeles,Lakers,Los Angeles,Clippers
2020-12-11,Final,87,81,1,Los Angeles,Lakers,Los Angeles,Clippers
2020-07-30,Final,103,101,1,Los Angeles,Lakers,Los Angeles,Clippers
2019-12-25,Final,106,111,0,Los Angeles,Lakers,Los Angeles,Clippers
2014-03-06,Final,94,142,0,Los Angeles,Lakers,Los Angeles,Clippers
2013-10-29,Final,116,103,1,Los Angeles,Lakers,Los Angeles,Clippers
2013-02-14,Final,101,125,0,Los Angeles,Lakers,Los Angeles,Clippers
2012-11-02,Final,95,105,0,Los Angeles,Lakers,Los Angeles,Clippers
2012-01-25,Final,96,91,1,Los Angeles,Lakers,Los Angeles,Clippers
2011-12-19,Final,95,114,0,Los Angeles,Lakers,Los Angeles,Clippers
2011-03-25,Final,112,104,1,Los Angeles,Lakers,Los Angeles,Clippers
2011-02-25,Final,108,95,1,Los Angeles,Lakers,Los Angeles,Clippers
2010-01-15,Final,126,86,1,Los Angeles,Lakers,Los Angeles,Clippers
2009-10-27,Final,99,92,1,Los Angeles,Lakers,Los Angeles,Clippers
2009-10-18,Final,114,108,1,Los Angeles,Lakers,Los Angeles,Clippers
2009-04-05,Final,88,85,1,Los Angeles,Lakers,Los Angeles,Clippers
2008-11-05,Final,106,88,1,Los Angeles,Lakers,Los Angeles,Clippers
2008-10-09,Final,80,107,0,Los Angeles,Lakers,Los Angeles,Clippers
2008-03-07,Final,119,82,1,Los Angeles,Lakers,Los Angeles,Clippers
2007-12-16,Final,113,92,1,Los Angeles,Lakers,Los Angeles,Clippers
2007-10-21,Final,96,112,0,Los Angeles,Lakers,Los Angeles,Clippers
2007-04-12,Final,110,118,0,Los Angeles,Lakers,Los Angeles,Clippers
2006-11-21,Final,105,101,1,Los Angeles,Lakers,Los Angeles,Clippers
2006-10-19,Final,90,91,0,Los Angeles,Lakers,Los Angeles,Clippers
2006-04-09,Final,100,83,1,Los Angeles,Lakers,Los Angeles,Clippers
2005-11-18,Final,91,97,0,Los Angeles,Lakers,Los Angeles,Clippers
2005-03-08,Final,101,110,0,Los Angeles,Lakers,Los Angeles,Clippers
2004-11-17,Final,103,89,1,Los Angeles,Lakers,Los Angeles,Clippers
2004-10-22,Final,113,94,1,Los Angeles,Lakers,Los Angeles,Clippers
2004-03-19,Final,106,100,1,Los Angeles,Lakers,Los Angeles,Clippers
2004-01-17,Final,91,89,1,Los Angeles,Lakers,Los Angeles,Clippers
2019-03-04,Final,105,113,0,Los Angeles,Lakers,Los Angeles,Clippers
2018-12-28,Final,107,118,0,Los Angeles,Lakers,Los Angeles,Clippers
2018-10-06,Final,87,103,0,Los Angeles,Lakers,Los Angeles,Clippers
2017-12-29,Final,106,121,0,Los Angeles,Lakers,Los Angeles,Clippers
2017-10-19,Final,92,108,0,Los Angeles,Lakers,Los Angeles,Clippers
2017-03-21,Final,109,133,0,Los Angeles,Lakers,Los Angeles,Clippers
2016-12-25,Final,111,102,1,Los Angeles,Lakers,Los Angeles,Clippers
2016-04-06,Final,81,91,0,Los Angeles,Lakers,Los Angeles,Clippers
2015-12-25,Final,84,94,0,Los Angeles,Lakers,Los Angeles,Clippers
2015-04-05,Final,78,106,0,Los Angeles,Lakers,Los Angeles,Clippers
2014-10-31,Final,111,118,0,Los Angeles,Lakers,Los Angeles,Clippers
2020-08-08,Final,117,122,0,Portland,Trail Blazers,Los Angeles,Clippers
2014-04-16,Final,110,104,1,Portland,Trail Blazers,Los Angeles,Clippers
2013-12-26,Final,116,112,1,Portland,Trail Blazers,Los Angeles,Clippers
2013-10-07,Final,81,89,0,Portland,Trail Blazers,Los Angeles,Clippers
2013-01-26,Final,101,100,1,Portland,Trail Blazers,Los Angeles,Clippers
2012-11-08,Final,90,103,0,Portland,Trail Blazers,Los Angeles,Clippers
2012-02-16,Final,71,74,0,Portland,Trail Blazers,Los Angeles,Clippers
2012-01-10,Final,105,97,1,Portland,Trail Blazers,Los Angeles,Clippers
2011-01-20,Final,108,93,1,Portland,Trail Blazers,Los Angeles,Clippers
2010-12-05,Final,100,91,1,Portland,Trail Blazers,Los Angeles,Clippers
2010-10-05,Final,115,86,1,Portland,Trail Blazers,Los Angeles,Clippers
2010-02-16,Final,109,87,1,Portland,Trail Blazers,Los Angeles,Clippers
2009-12-30,Final,103,99,1,Portland,Trail Blazers,Los Angeles,Clippers
2009-02-22,Final,116,87,1,Portland,Trail Blazers,Los Angeles,Clippers
2008-12-12,Final,112,120,0,Portland,Trail Blazers,Los Angeles,Clippers
2008-03-21,Final,107,102,1,Portland,Trail Blazers,Los Angeles,Clippers
2007-10-10,Final,111,102,1,Portland,Trail Blazers,Los Angeles,Clippers
2007-03-31,Final,86,99,0,Portland,Trail Blazers,Los Angeles,Clippers
2006-12-15,Final,109,99,1,Portland,Trail Blazers,Los Angeles,Clippers
2006-03-26,Final,83,97,0,Portland,Trail Blazers,Los Angeles,Clippers
2006-01-01,Final,94,100,0,Portland,Trail Blazers,Los Angeles,Clippers
2005-10-18,Final,85,99,0,Portland,Trail Blazers,Los Angeles,Clippers
2005-01-28,Final,90,86,1,Portland,Trail Blazers,Los Angeles,Clippers
2004-11-05,Final,94,81,1,Portland,Trail Blazers,Los Angeles,Clippers
2004-03-24,Final,91,85,1,Portland,Trail Blazers,Los Angeles,Clippers
2004-02-18,Final,101,86,1,Portland,Trail Blazers,Los Angeles,Clippers
2018-11-25,Final,100,104,0,Portland,Trail Blazers,Los Angeles,Clippers
2018-11-08,Final,116,105,1,Portland,Trail Blazers,Los Angeles,Clippers
2018-03-30,Final,105,96,1,Portland,Trail Blazers,Los Angeles,Clippers
2017-10-26,Final,103,104,0,Portland,Trail Blazers,Los Angeles,Clippers
2016-10-27,Final,106,114,0,Portland,Trail Blazers,Los Angeles,Clippers
2016-04-29,Final,106,103,1,Portland,Trail Blazers,Los Angeles,Clippers
2016-04-25,Final,98,84,1,Portland,Trail Blazers,Los Angeles,Clippers
2016-04-23,Final,96,88,1,Portland,Trail Blazers,Los Angeles,Clippers
2016-01-06,Final,98,109,0,Portland,Trail Blazers,Los Angeles,Clippers
2015-11-20,Final,102,91,1,Portland,Trail Blazers,Los Angeles,Clippers
2015-04-01,Final,122,126,0,Portland,Trail Blazers,Los Angeles,Clippers
2015-01-14,Final,94,100,0,Portland,Trail Blazers,Los Angeles,Clippers
2014-10-12,Final,119,114,1,Portland,Trail Blazers,Los Angeles,Clippers
2019-12-21,Final,109,134,0,San Antonio,Spurs,Los Angeles,Clippers
2014-01-04,Final,116,92,1,San Antonio,Spurs,Los Angeles,Clippers
2013-03-29,Final,104,102,1,San Antonio,Spurs,Los Angeles,Clippers
2012-11-19,Final,87,92,0,San Antonio,Spurs,Los Angeles,Clippers
2012-05-17,Final,105,88,1,San Antonio,Spurs,Los Angeles,Clippers
2012-05-15,Final,108,92,1,San Antonio,Spurs,Los Angeles,Clippers
2012-03-09,Final,108,120,0,San Antonio,Spurs,Los Angeles,Clippers
2011-12-28,Final,115,90,1,San Antonio,Spurs,Los Angeles,Clippers
2010-11-10,Final,107,95,1,San Antonio,Spurs,Los Angeles,Clippers
2010-03-13,Final,118,88,1,San Antonio,Spurs,Los Angeles,Clippers
2009-12-21,Final,103,87,1,San Antonio,Spurs,Los Angeles,Clippers
2009-10-14,Final,90,93,0,San Antonio,Spurs,Los Angeles,Clippers
2009-03-27,Final,111,98,1,San Antonio,Spurs,Los Angeles,Clippers
2009-01-08,Final,106,84,1,San Antonio,Spurs,Los Angeles,Clippers
2008-03-26,Final,97,88,1,San Antonio,Spurs,Los Angeles,Clippers
2007-12-22,Final,99,90,1,San Antonio,Spurs,Los Angeles,Clippers
2007-03-13,Final,93,84,1,San Antonio,Spurs,Los Angeles,Clippers
2006-12-08,Final,111,82,1,San Antonio,Spurs,Los Angeles,Clippers
2005-12-13,Final,95,87,1,San Antonio,Spurs,Los Angeles,Clippers
2005-04-06,Final,91,82,1,San Antonio,Spurs,Los Angeles,Clippers
2005-01-19,Final,80,79,1,San Antonio,Spurs,Los Angeles,Clippers
2004-03-10,Final,108,90,1,San Antonio,Spurs,Los Angeles,Clippers
2003-12-23,Final,111,90,1,San Antonio,Spurs,Los Angeles,Clippers
2019-11-29,Final,107,97,1,San Antonio,Spurs,Los Angeles,Clippers
2019-01-20,Final,95,103,0,San Antonio,Spurs,Los Angeles,Clippers
2018-12-13,Final,125,87,1,San Antonio,Spurs,Los Angeles,Clippers
2017-12-18,Final,109,91,1,San Antonio,Spurs,Los Angeles,Clippers
2017-11-07,Final,120,107,1,San Antonio,Spurs,Los Angeles,Clippers
2017-04-08,Final,87,98,0,San Antonio,Spurs,Los Angeles,Clippers
2016-11-05,Final,92,116,0,San Antonio,Spurs,Los Angeles,Clippers
2016-03-15,Final,108,87,1,San Antonio,Spurs,Los Angeles,Clippers
2015-12-18,Final,115,107,1,San Antonio,Spurs,Los Angeles,Clippers
2015-04-30,Final,96,102,0,San Antonio,Spurs,Los Angeles,Clippers
2015-04-26,Final,105,114,0,San Antonio,Spurs,Los Angeles,Clippers
2015-04-24,Final,100,73,1,San Antonio,Spurs,Los Angeles,Clippers
2015-01-31,Final,85,105,0,San Antonio,Spurs,Los Angeles,Clippers
2014-12-22,Final,125,118,1,San Antonio,Spurs,Los Angeles,Clippers
2020-03-10,Final,107,131,0,Golden State,Warriors,Los Angeles,Clippers
2014-05-01,Final,100,99,1,Golden State,Warriors,Los Angeles,Clippers
2014-04-27,Final,118,97,1,Golden State,Warriors,Los Angeles,Clippers
2014-04-24,Final,96,98,0,Golden State,Warriors,Los Angeles,Clippers
2014-01-30,Final,111,92,1,Golden State,Warriors,Los Angeles,Clippers
2013-12-25,Final,105,103,1,Golden State,Warriors,Los Angeles,Clippers
2013-01-21,Final,106,99,1,Golden State,Warriors,Los Angeles,Clippers
2013-01-02,Final,115,94,1,Golden State,Warriors,Los Angeles,Clippers
2012-02-20,Final,104,97,1,Golden State,Warriors,Los Angeles,Clippers
2011-12-25,Final,86,105,0,Golden State,Warriors,Los Angeles,Clippers
2011-01-14,Final,122,112,1,Golden State,Warriors,Los Angeles,Clippers
2010-10-29,Final,109,91,1,Golden State,Warriors,Los Angeles,Clippers
2010-10-08,Final,127,87,1,Golden State,Warriors,Los Angeles,Clippers
2010-02-10,Final,132,102,1,Golden State,Warriors,Los Angeles,Clippers
2009-11-06,Final,90,118,0,Golden State,Warriors,Los Angeles,Clippers
2009-10-04,Final,108,101,1,Golden State,Warriors,Los Angeles,Clippers
2009-03-17,Final,127,120,1,Golden State,Warriors,Los Angeles,Clippers
2009-01-25,Final,107,92,1,Golden State,Warriors,Los Angeles,Clippers
2008-04-12,Final,122,116,1,Golden State,Warriors,Los Angeles,Clippers
2007-11-16,Final,122,105,1,Golden State,Warriors,Los Angeles,Clippers
2007-10-14,Final,89,99,0,Golden State,Warriors,Los Angeles,Clippers
2007-03-09,Final,99,89,1,Golden State,Warriors,Los Angeles,Clippers
2007-01-15,Final,108,93,1,Golden State,Warriors,Los Angeles,Clippers
2006-02-15,Final,88,81,1,Golden State,Warriors,Los Angeles,Clippers
2006-01-23,Final,93,96,0,Golden State,Warriors,Los Angeles,Clippers
2005-10-24,Final,82,112,0,Golden State,Warriors,Los Angeles,Clippers
2004-11-26,Final,87,98,0,Golden State,Warriors,Los Angeles,Clippers
2004-11-06,Final,86,94,0,Golden State,Warriors,Los Angeles,Clippers
2004-10-27,Final,83,76,1,Golden State,Warriors,Los Angeles,Clippers
2004-03-28,Final,105,77,1,Golden State,Warriors,Los Angeles,Clippers
2003-11-14,Final,98,104,0,Golden State,Warriors,Los Angeles,Clippers
2019-10-24,Final,122,141,0,Golden State,Warriors,Los Angeles,Clippers
2019-04-24,Final,121,129,0,Golden State,Warriors,Los Angeles,Clippers
2019-04-15,Final,131,135,0,Golden State,Warriors,Los Angeles,Clippers
2019-04-13,Final,121,104,1,Golden State,Warriors,Los Angeles,Clippers
2019-04-07,Final,131,104,1,Golden State,Warriors,Los Angeles,Clippers
2018-12-23,Final,129,127,1,Golden State,Warriors,Los Angeles,Clippers
2018-02-22,Final,134,127,1,Golden State,Warriors,Los Angeles,Clippers
2018-01-10,Final,106,125,0,Golden State,Warriors,Los Angeles,Clippers
2017-02-23,Final,123,113,1,Golden State,Warriors,Los Angeles,Clippers
2017-01-28,Final,144,98,1,Golden State,Warriors,Los Angeles,Clippers
2016-10-04,Final,120,75,1,Golden State,Warriors,Los Angeles,Clippers
2016-03-23,Final,114,98,1,Golden State,Warriors,Los Angeles,Clippers
2015-11-04,Final,112,108,1,Golden State,Warriors,Los Angeles,Clippers
2015-03-08,Final,106,98,1,Golden State,Warriors,Los Angeles,Clippers
2014-11-05,Final,121,104,1,Golden State,Warriors,Los Angeles,Clippers
2014-10-21,Final,125,107,1,Golden State,Warriors,Los Angeles,Clippers
2020-01-24,Final,98,109,0,Orlando,Magic,Boston,Celtics
2014-01-19,Final,93,91,1,Orlando,Magic,Boston,Celtics
2013-11-08,Final,89,91,0,Orlando,Magic,Boston,Celtics
2013-04-13,Final,88,120,0,Orlando,Magic,Boston,Celtics
2012-11-25,Final,110,116,0,Orlando,Magic,Boston,Celtics
2012-01-26,Final,83,91,0,Orlando,Magic,Boston,Celtics
2010-12-25,Final,86,78,1,Orlando,Magic,Boston,Celtics
2010-05-26,Final,113,92,1,Orlando,Magic,Boston,Celtics
2010-05-18,Final,92,95,0,Orlando,Magic,Boston,Celtics
2010-05-16,Final,88,92,0,Orlando,Magic,Boston,Celtics
2010-01-28,Final,96,94,1,Orlando,Magic,Boston,Celtics
2009-12-25,Final,77,86,0,Orlando,Magic,Boston,Celtics
2009-05-14,Final,83,75,1,Orlando,Magic,Boston,Celtics
2009-05-10,Final,94,95,0,Orlando,Magic,Boston,Celtics
2009-05-08,Final,117,96,1,Orlando,Magic,Boston,Celtics
2009-03-25,Final,84,82,1,Orlando,Magic,Boston,Celtics
2009-01-22,Final,80,90,0,Orlando,Magic,Boston,Celtics
2008-01-27,Final,96,93,1,Orlando,Magic,Boston,Celtics
2007-11-18,Final,104,102,1,Orlando,Magic,Boston,Celtics
2007-04-15,Final,88,86,1,Orlando,Magic,Boston,Celtics
2007-01-07,Final,87,79,1,Orlando,Magic,Boston,Celtics
2006-03-17,Final,84,77,1,Orlando,Magic,Boston,Celtics
2006-02-04,Final,100,91,1,Orlando,Magic,Boston,Celtics
2004-11-29,Final,101,117,0,Orlando,Magic,Boston,Celtics
2004-01-16,Final,124,118,1,Orlando,Magic,Boston,Celtics
2003-11-26,Final,92,94,0,Orlando,Magic,Boston,Celtics
2019-10-11,Final,75,100,0,Orlando,Magic,Boston,Celtics
2019-01-12,Final,105,103,1,Orlando,Magic,Boston,Celtics
2018-03-16,Final,83,92,0,Orlando,Magic,Boston,Celtics
2017-11-05,Final,88,104,0,Orlando,Magic,Boston,Celtics
2016-12-07,Final,87,117,0,Orlando,Magic,Boston,Celtics
2016-01-31,Final,119,114,1,Orlando,Magic,Boston,Celtics
2015-11-29,Final,110,91,1,Orlando,Magic,Boston,Celtics
2015-03-08,Final,103,98,1,Orlando,Magic,Boston,Celtics
2014-12-23,Final,100,95,1,Orlando,Magic,Boston,Celtics
2020-01-06,Final,99,94,1,Washington,Wizards,Boston,Celtics
2014-04-02,Final,118,92,1,Washington,Wizards,Boston,Celtics
2014-01-22,Final,111,113,0,Washington,Wizards,Boston,Celtics
2012-11-03,Final,86,89,0,Washington,Wizards,Boston,Celtics
2012-01-22,Final,94,100,0,Washington,Wizards,Boston,Celtics
2012-01-01,Final,86,94,0,Washington,Wizards,Boston,Celtics
2011-04-11,Final,95,94,1,Washington,Wizards,Boston,Celtics
2011-01-22,Final,85,83,1,Washington,Wizards,Boston,Celtics
2010-02-01,Final,88,99,0,Washington,Wizards,Boston,Celtics
2009-12-10,Final,102,104,0,Washington,Wizards,Boston,Celtics
2008-12-11,Final,88,122,0,Washington,Wizards,Boston,Celtics
2008-04-09,Final,109,95,1,Washington,Wizards,Boston,Celtics
2008-01-12,Final,85,78,1,Washington,Wizards,Boston,Celtics
2007-01-20,Final,115,110,1,Washington,Wizards,Boston,Celtics
2006-11-04,Final,124,117,1,Washington,Wizards,Boston,Celtics
2006-03-07,Final,115,116,0,Washington,Wizards,Boston,Celtics
2006-01-07,Final,103,102,1,Washington,Wizards,Boston,Celtics
2005-04-05,Final,108,116,0,Washington,Wizards,Boston,Celtics
2004-11-17,Final,110,105,1,Washington,Wizards,Boston,Celtics
2004-04-04,Final,112,102,1,Washington,Wizards,Boston,Celtics
2004-03-13,Final,102,111,0,Washington,Wizards,Boston,Celtics
2019-04-09,Final,110,116,0,Washington,Wizards,Boston,Celtics
2018-12-12,Final,125,130,0,Washington,Wizards,Boston,Celtics
2018-04-10,Final,113,101,1,Washington,Wizards,Boston,Celtics
2018-02-08,Final,104,110,0,Washington,Wizards,Boston,Celtics
2017-05-12,Final,92,91,1,Washington,Wizards,Boston,Celtics
2017-05-07,Final,121,102,1,Washington,Wizards,Boston,Celtics
2017-05-04,Final,116,89,1,Washington,Wizards,Boston,Celtics
2017-01-24,Final,123,108,1,Washington,Wizards,Boston,Celtics
2016-11-09,Final,118,93,1,Washington,Wizards,Boston,Celtics
2016-01-25,Final,91,116,0,Washington,Wizards,Boston,Celtics
2016-01-16,Final,117,119,0,Washington,Wizards,Boston,Celtics
2014-12-27,Final,101,88,1,Washington,Wizards,Boston,Celtics
2014-12-08,Final,133,132,1,Washington,Wizards,Boston,Celtics
2020-08-11,Final,107,122,0,Memphis,Grizzlies,Boston,Celtics
2013-11-04,Final,95,88,1,Memphis,Grizzlies,Boston,Celtics
2013-03-23,Final,110,106,1,Memphis,Grizzlies,Boston,Celtics
2010-11-13,Final,110,116,0,Memphis,Grizzlies,Boston,Celtics
2009-12-14,Final,105,110,0,Memphis,Grizzlies,Boston,Celtics
2009-03-21,Final,87,105,0,Memphis,Grizzlies,Boston,Celtics
2008-03-08,Final,89,119,0,Memphis,Grizzlies,Boston,Celtics
2007-01-05,Final,119,128,0,Memphis,Grizzlies,Boston,Celtics
2006-03-14,Final,93,76,1,Memphis,Grizzlies,Boston,Celtics
2004-12-29,Final,117,109,1,Memphis,Grizzlies,Boston,Celtics
2003-10-31,Final,91,93,0,Memphis,Grizzlies,Boston,Celtics
2018-12-29,Final,103,112,0,Memphis,Grizzlies,Boston,Celtics
2017-12-16,Final,93,102,0,Memphis,Grizzlies,Boston,Celtics
2016-12-20,Final,109,112,0,Memphis,Grizzlies,Boston,Celtics
2016-01-10,Final,101,98,1,Memphis,Grizzlies,Boston,Celtics
2014-11-21,Final,117,100,1,Memphis,Grizzlies,Boston,Celtics
2020-03-10,Final,111,114,0,Indiana,Pacers,Boston,Celtics
2019-12-11,Final,122,117,1,Indiana,Pacers,Boston,Celtics
2014-03-11,Final,94,83,1,Indiana,Pacers,Boston,Celtics
2013-12-22,Final,106,79,1,Indiana,Pacers,Boston,Celtics
2013-03-06,Final,81,83,0,Indiana,Pacers,Boston,Celtics
2012-04-07,Final,72,86,0,Indiana,Pacers,Boston,Celtics
2012-01-14,Final,97,83,1,Indiana,Pacers,Boston,Celtics
2011-03-28,Final,107,100,1,Indiana,Pacers,Boston,Celtics
2010-12-28,Final,83,95,0,Indiana,Pacers,Boston,Celtics
2009-11-14,Final,113,104,1,Indiana,Pacers,Boston,Celtics
2008-12-07,Final,117,122,0,Indiana,Pacers,Boston,Celtics
2008-11-01,Final,95,79,1,Indiana,Pacers,Boston,Celtics
2008-02-12,Final,97,104,0,Indiana,Pacers,Boston,Celtics
2007-11-13,Final,86,101,0,Indiana,Pacers,Boston,Celtics
2007-04-07,Final,105,98,1,Indiana,Pacers,Boston,Celtics
2007-01-30,Final,103,96,1,Indiana,Pacers,Boston,Celtics
2006-04-12,Final,117,112,1,Indiana,Pacers,Boston,Celtics
2006-03-19,Final,88,103,0,Indiana,Pacers,Boston,Celtics
2005-05-05,Final,89,92,0,Indiana,Pacers,Boston,Celtics
2005-04-30,Final,79,110,0,Indiana,Pacers,Boston,Celtics
2005-04-28,Final,99,76,1,Indiana,Pacers,Boston,Celtics
2004-11-23,Final,106,96,1,Indiana,Pacers,Boston,Celtics
